,Lat,Long,Code,Campground,Type,City,State
,38.276,-122.246,SKYL,Skyline Wilderness County Park,CP,Napa,CA
,33.257,-115.464,SLAB,Slab City, ,Niland,CA
,40.668,-123.502,SLID,Slide Creek,NF,Hyampom,CA
,39.584,-121.117,SLYC,Sly Creek, ,La Porte,CA
,38.725,-120.57,SLYR,Sly Park,CP,Pollock Pines,CA
,37.152,-119.512,SMAL,Smalley Cove,NF,Auberry,CA
,39.668,-120.626,SNAG,Snag Lake,NF,Calpine,CA
,39.975,-121.015,SNAK,Snake Lake (Family ),NF,Quincy,CA
,37.381,-119.389,SOD1,Soda Springs,NF,North Fork,CA
,37.653,-119.077,SOD2,Soda Springs,NF,Mammoth Lakes,CA
,40.088,-121.586,SOD3,Soda Springs, ,Forest Ranch,CA
,40.213,-121.273,SOLD,Soldier Meadows,NF,Chester,CA
,38.425,-122.699,SONF,Sonoma County Fairgrounds RV Park,CP,Santa Rosa,CA
,38.364,-119.476,SONB,Sonora Bridge,NF,Walker,CA
,37.404,-119.561,SOQU,Soquel,NF,Oakhurst,CA
,41.309,-120.277,SOUP,Soup Springs,NF,Likely,CA
,33.104,-117.319,SOUC,South Carlsbad State Beach,SB,Carlsbad,CA
,39.362,-122.653,SOU1,South Fork,NF,Stonyford,CA
,37.838,-120.046,SOU2,South Fork,NF,Big Oak Flat,CA
,34.17,-116.828,SOU4,South Fork,NF,San Bernadino,CA
,36.35,-118.765,SOU5,South Fork - Sequoia National Park,NP,,CA
,35.659,-118.437,SOUF,South Fork Rec,NF,Lake Isabella,CA
,38.534,-120.244,SOUS,South Shore,NF,Pioneer,CA
,35.814,-120.935,SOUA,South Shore San Antonio,CP,Paso Robles,CA
,39.342,-120.968,SOUY,South Yuba,BLM,Nevada City,CA
,34.395,-117.821,SOU3,Southfork,NF,Palmdale,CA
,40.437,-121.533,SOUW,Southwest - Lassen Volcanic National Park,NP,Mill Creek,CA
,40.03,-120.966,SPAN,Spanish Creek (Family ),NF,Quincy,CA
,38.409,-119.997,SPIC,Spicer Meadow,NF,Lake Tahoe,CA
,39.309,-122.716,SPIL,Spillway - Letts Lake,NF,Stonyford,CA
,37.302,-119.542,SPRC,Spring Cove,NF,Oakhurst,CA
,39.896,-120.178,SPRI,Spring Creek,NF,Chilcoot,CA
,38.448,-122.653,SPRL,Spring Lake Regional Park,CP,Santa Rosa,CA
,34.61,-118.39,SPUN,Spunky,NF,Santa Clarita,CA
,32.903,-114.477,SQUA,Squaw Lake,BLM,Winterhaven,CA
,39.878,-123.728,STAH,Standish - Hickey State Rec Area,SRA,Leggett,CA
,38.422,-120.046,STAN,Stanislaus River,NF,Arnold,CA
,34.41,-119.083,STEC,Steckel Co Park,CP,Santa Paula,CA
,40.677,-122.915,STEE,Steel Bridge,BLM,Douglas City,CA
,40.655,-122.954,STEI,Steiner Flat,BLM,Douglas City,CA
,39.353,-120.493,STER,Sterling Lake,NF,,CA
,39.353,-120.493,STER,Sterling lake- dispersed,CP,,CA
,38.548,-123.296,STIL,Stillwater Cove Regional Park,CP,Jenner,CA
,39.31,-122.712,STIR,Stirrup - Letts Lake,NF,Stonyford,CA
,33.785,-116.747,STCR,Stone Creek - San Jacinto Mountain State Park,SP,Idyllwild,CA
,38.732,-120.544,STON,Stonebraker  - Sly Park Recreation Area,CP,Pollock Pines,CA
,40.848,-122.858,STON,Stoney Point,NF,Weaverville,CA
,36.664,-118.834,STOC,Stony Creek,NF,Wilsonia,CA
,39.592,-122.525,STON,Stony Gorge Reservoir,BOR,Elk Creek,CA
,41.562,-120.254,STOU,Stough Reservoir,NF,,CA
,36.607,-117.147,STOV,Stove Pipe Wells - Death Valley National Park,NP,Panamint Springs,CA
,39.588,-121.092,STRA,Strawberry, ,,CA
,38.828,-120.338,STRP,Strawberry Point,NF,Placerville,CA
,34.55,-118.432,STRE,Streamside,NF,Santa Clarita,CA
,38.904,-120.591,STUM,Stumpy Meadows,NF,Georgetown,CA
,38.547,-120.241,SUGP,Sugar Pine Point,NF,Pioneer,CA
,39.041,-120.146,SUGS,Sugar Pine Point State Park,SP,Tahoma,CA
,39.885,-122.776,SUGA,Sugarfoot,NF,Red Bluff,CA
,38.442,-122.539,SUGL,Sugarloaf Ridge State Park,SP,Kenwood,CA
,41.66,-123.32,SULP,Sulphur Springs,NF,,CA
,37.492,-119.634,SUMD,Summerdale,NF,Oakhurst,CA
,37.082,-119.199,SUMM,Summit,NF,Oakhurst,CA
,37.508,-119.693,SUMC,Summit Camp,NF,Oakhurst,CA
,40.494,-121.425,SUML,Summit Lake (north and south) - Lassen Volcanic National Park,NP,Viola,CA
,39.901,-121.202,SUND,Sundew,NF,Quincy,CA
,37.515,-121.835,SUNO,Sunol Regional Wilderness,CP,Pleasanton,CA
,38.868,-120.403,SUN2,Sunset,NF,Pollock Pines,CA
,36.46,-116.863,SUNS,Sunset - Death Valley National Park,NP,Furnace Creek,CA
,39.439,-122.939,SUN1,Sunset Point  - Lake Pillsbury,NF,Upper Lake,CA
,36.899,-121.832,SUN3,Sunset State Beach,SB,Watsonville,CA
,33.654,-117.998,SUNS,Sunset Vista RV Park,CP,Huntington Beach,CA
,37.094,-119.278,SWAN,Swanson,NF,Shaver Lake,CA
,37.365,-119.352,SWEE,Sweetwater,NF,North Fork,CA
,37.824,-120.002,SWEW,Sweetwater,NF,Groveland,CA
,32.683,-117.002,SWES,Sweetwater Summit,CP,Bonita,CA
,34.071,-119.013,SYPM,Sycamore - Point Mugu State Park,SP,Oxnard,CA
,34.413,-117.823,SYCF,Sycamore Flats,NF,Wrightwood,CA
,40.156,-122.204,SYCG,Sycamore Grove,NF,Red Bluff,CA
,36.754,-118.254,SYMM,Symmes Creek,BLM,Independence,CA
,34.381,-117.69,TABL,Table Mountain,NF,Wrightwood,CA
,36.997,-118.255,TABU,Taboose Creek County Park,CP,Independence,CA
,39.175,-120.135,TAHO,Tahoe State Rec Area,SRA,Tahoe City,CA
,39.188,-120.373,TALB,Talbot,NF,Truckee,CA
,37.752,-119.737,TAMA,Tamarack Flat - Yosemite National Park,NP,,CA
,33.138,-116.374,TAMR,Tamarisk Grove - Anza Borrego Desert State Park,SP,Borrego Springs,CA
,40.835,-122.845,TANN,Tannery Gulch,NF,Weaverville,CA
,34.323,-118.71,TAPO,Tapo Canyon Co Park,CP,Simi Valley,CA
,37.831,-118.733,TAYL,Taylor Canyon,NF,Benton,CA
,40.075,-120.829,TAYL,Taylorsville County Park,CP,Taylorsville,CA
,35.87,-116.233,TECO,Tecopa Hot Springs Park,CP,Shoshone,CA
,35.071,-118.484,TEHA,Tehachapi Mountain Park,CP,Tehachapi,CA
,36.754,-118.892,TENM,Tenmile,NF,Dunlap,CA
,36.459,-116.853,TEXA,Texas Spring - Death Valley National Park,NP,Furnace Creek,CA
,37.819,-120.093,PINE,The Pines,NF,Groveland,CA
,34.626,-119.113,THOM,Thorn Meadows,NF,Maricopa,CA
,36.237,-117.071,THOR,Thorndike - Death Valley National Park,NP,,CA
,34.082,-119.033,THOB,Thornhill Broome - Point Mugu State Park,SP,Thousand Oaks,CA
,39.921,-122.79,THRE,Three Prong,NF,Paskenta,CA
,35.701,-118.456,TILL,Tillie Creek,NF,Wofford Heights,CA
,37.052,-118.269,TINN,Tinnemaha,CP,Big Pine,CA
,37.928,-119.255,TIOG,Tioga Lake,NF,Lee Vining,CA
,41.023,-123.638,TISH,Tish Tang,RES,Hoopa,CA
,41.283,-122.498,TOAL,Toad Lake,NF,Mt.Shasta,CA
,34.861,-119.228,TOAD,Toad Springs,NF,Maricopa,CA
,40.083,-124.058,TOLK,Tolkan,BLM,Etterburg,CA
,40.141,-122.829,TOMH,Tomhead Saddle,NF,,CA
,33.612,-116.66,TOOL,Tool Box Spring,NF,Mountain Center,CA
,39.726,-120.98,TOOM,Tooms RV,NF,La Porte,CA
,41.229,-122.972,TRAI,Trail Creek,NF,Etna,CA
,37.1,-118.984,TRAP,Trapper Springs, ,Clovis,CA
,38.271,-121.954,TRAV,Travis AFB Military,MIL,,CA
,41.831,-122.659,TREE,Tree Of Heaven,NF,Yreka,CA
,37.173,-118.289,TRIA,Triangle Rest Area,CP,Big Pine,CA
,36.904,-119.291,TRIM,Trimmer Rec Area,COE,Sanger,CA
,41.109,-122.705,TRIN,Trinity River,NF,Trinity Center,CA
,40.748,-123.062,TRIR,Trinity River Rec Area, ,Junction City,CA
,35.619,-117.37,TRON,Trona Pinnacles,BLM,Trona,CA
,39.377,-123.064,TROU,Trout Creek,UTIL,Potter Valley,CA
,41.445,-121.886,TROU,Trout Creek Meadow,NF,,CA
,36.067,-118.235,TROY,Troy Meadow,NF,Inyokern,CA
,38.052,-119.257,TRUM,Trumbull Lake,NF,Bridgeport,CA
,37.562,-118.668,TUFF,Tuff,NF,Bishop,CA
,36.08,-118.901,TULE,Tule Rec Area,COE,Porterville,CA
,41.951,-121.481,TULE,Tulelake - Butte Valley Fair RV Park,CP,Tulelake,CA
,40.774,-122.779,TUNN,Tunnel Rock,NF,Lewiston,CA
,37.871,-119.359,TUOL,Tuolumne Meadows - Yosemite National Park,NP,Lee Vining,CA
,37.63,-120.581,TURL,Turlock Lake State Rec Area,SRA,La Grange,CA
,38.722,-119.804,TURT,Turtle Rock Park,CP,Turtle Rock Park,CA
,36.564,-118.13,TUTT,Tuttle Creek,BLM,Lone Pine,CA
,37.986,-120.507,TUTC,Tuttletown Rec Area - Chamise,BOR,Columbia,CA
,37.616,-119.01,TWIN,Twin Lakes,NF,Mammoth Lakes,CA
,39.567,-120.744,UNIO,Union Flat,NF,Downieville,CA
,38.639,-119.955,UBLK,Upper Blue Lake,UTIL,Markleeville,CA
,38.63,-119.938,UBLD,Upper Blue Lake Dam,UTIL,Markleeville,CA
,37.502,-119.409,UPPC,Upper Chiquito,NF,Oakhurst,CA
,39.492,-120.244,UPPL,Upper Little Truckee,NF,Sierraville,CA
,34.556,-119.771,UPPO,Upper Oso,NF,Santa Barbara,CA
,37.469,-118.725,UPPP,Upper Pine Grove,NF,Crowley Lake,CA
,37.735,-119.563,UPPN,Upper Pines - Yosemite National Park,NP,Yosemite Village,CA
,37.743,-119.575,UPPV,Upper River - Yosemite National Park,NP,,CA
,41.301,-120.85,UPPR,Upper Rush Creek,NF,Adin,CA
,37.129,-118.421,UPPG,Upper Sage,NF,Big Pine,CA
,33.607,-117.433,UPPS,Upper San Juan,NF,Lake Elsinore,CA
,34.691,-118.53,UPPK,Upper Shake,NF,Lake Hughes,CA
,36.668,-118.829,UPSC,Upper Stony Creek,NF,Dunlap,CA
,39.837,-123.844,USAL,Usal Beach - Sinkyone Wilderness State Park,SP,Whitethorn,CA
,37.085,-121.793,UVAS,Uvas Canyon County Park,CP,Morgan Hill,CA
,34.878,-119.341,VALL,Valle Vista,NF,Frazier Park,CA
,32.976,-116.354,VALC,Vallecito,CP,Ocotillo,CA
,39.279,-123.787,VAND,Van Damme State Park,SP,Mendocino,CA
,40.489,-123.978,VANZ,Van Duzen Park,CP,Carlotta,CA
,34.721,-120.552,VAND,Vandenberg AFB Military,MIL,,CA
,37.379,-119.01,VERM,Vermillion,NF,Lakeshore,CA
,36.6,-121.911,VETE,Veterans Memorial Park,CP,Monterey,CA
,34.188,-114.571,VIDA,Vidal Junction - Dispersed,BLM,Vidal Junction,CA
,38.325,-120.214,WAKA,Wa Ka Luu Hep Yoo,NF,Arnold,CA
,34.957,-120.098,WAGO,Wagon Flat,NF,Santa Margarita,CA
,35.573,-117.548,WAGO,Wagon Wheel Off Hwy Area,BLM,Trona,CA
,40.018,-124.003,WAIL,Wailaki,BLM,Redway,CA
,35.665,-118.041,WALK,Walker Pass,BLM,Walker Pass,CA
,37.302,-118.986,WARD,Ward Lake,NF,Lakeshore,CA
,40.363,-121.309,WARN,Warner Creek,NF,Chester,CA
,40.442,-121.394,WARV,Warner Valley - Lassen Volcanic National Park,NP,,CA
,32.988,-115.057,WASH,Washes - Imperial Sand Dunes OHV,BLM,Brawley,CA
,40.251,-123.496,WATT,Watts Lake,NF,Mad River,CA
,37.547,-119.679,WAWO,Wawona  - Yosemite National Park,NP,Wawona,CA
,39.838,-122.949,WELL,Wells Cabin,NF,Covelo,CA
,38.889,-120.374,WENC,Wench Creek,NF,Pollock Pines,CA
,39.011,-120.323,WENT,Wentworth Springs,NF,Placerville,CA
,41.932,-123.476,WESB,West Branch,NF,Happy Camp,CA
,40.034,-121.508,WESR,West Branch,NF,Magalia,CA
,37.345,-119.243,WESK,West Kaiser,NF,Shaver Lake,CA
,38.871,-120.44,WESP,West Point,NF,,CA
,38.126,-121.489,WEST,Westgate Landing Regional Park,CP,Lodi,CA
,39.68,-123.791,WESS,Westport State Beach,SB,Westport,CA
,38.323,-123.055,WERP,Westside Regional Park,CP,Bodega Bay,CA
,34.513,-119.274,WHEE,Wheeler Gorge,NF,Ojai,CA
,37.332,-119.496,WHIS,Whiskers,NF,Oakhurst,CA
,37.286,-119.44,WHIF,Whisky Falls,NF,North Fork,CA
,39.32,-120.847,WHCH,White Cloud,NF,Nevada City,CA
,36.326,-121.574,WHIO,White Oaks,NF,Greenfield,CA
,35.844,-118.635,WHIR,White River,NF,Wofford Heights,CA
,33.984,-116.016,WHIT,White Tank - Joshua Tree National Park,NP,,CA
,37.873,-119.647,WHIW,White Wolf - Yosemite National Park,NP,Lee Vining,CA
,39.889,-121.142,WHIH,Whitehorse,NF,Quincy,CA
,39.92,-122.685,WHIL,Whitlock,NF,Paskenta,CA
,36.589,-118.23,WHIP,Whitney Portal,NF,Lone Pine,CA
,33.044,-115.489,WIES,Wiest Lake,CP,Brawley,CA
,39.566,-120.601,WILP,Wild Plum,NF,Sierra City,CA
,33.582,-117.342,WILD,Wildomar,NF,Lake Elsinore,CA
,36.266,-117.185,WILR,Wildrose - Death Valley National Park,NP,,CA
,33.494,-114.888,WILE,Wiley Well,BLM,,CA
,33.04,-116.592,WILH,William Heise,CP,Julian,CA
,39.139,-120.158,WILK,William Kent,NF,Tahoe City,CA
,35.981,-121.011,WIHI,Williams Hill Rec Area,BLM,San Miguel,CA
,37.194,-118.561,WILL,Willow,NF,Bishop,CA
,41.013,-120.828,WILC,Willow Creek,NF,Adin,CA
,36.189,-118.661,WISH,Wishon,NF,Springville,CA
,37.297,-119.535,WISP,Wishon Point,NF,Oakhurst,CA
,37.01,-118.988,WISV,Wishon Village, ,,CA
,38.578,-119.697,WOLF,Wolf Creek,NF,Pollock Pines,CA
,39.485,-120.548,WOOC,Woodcamp,NF,Sierraville,CA
,39.333,-120.518,WOOD,Woodchuck,NF,,CA
,38.687,-120.008,WOOL,Woods Lake,NF,Kit Carson,CA
,39.918,-122.092,WOOB,Woodson Bridge State Rec Area,SRA,Corning,CA
,37.843,-120.874,WOOR,Woodward Reservoir,CP,Oakdale,CA
,38.4,-123.094,WRIB,Wrights Beach - Sonoma Coast State Park,SP,Bodega Bay,CA
,38.846,-120.238,WRIG,Wrights Lake,NF,Kyburz,CA
,39.727,-120.986,WYAN,Wyandotte,NF,La Porte,CA
,38.89,-120.388,YELL,Yellowjacket,NF,Pollock Pines,CA
,38.667,-121.765,YOLO,Yolo County Fair RV,CP,Woodland,CA
,37.828,-119.595,YOSE,Yosemite Creek - Yosemite National Park,NP,,CA
,39.616,-120.491,YUBA,Yuba Pass,NF,Sierraville,CA
,34.052,-117.047,YUCA,Yucaipa Regional Park,CP,Yucaipa,CA
,46.073,-115.375,25MI,25 Mile,NF,Kooskia,ID
,43.609,-115.217,ABBO,Abbot,NF,Featherville,ID
,44.961,-113.542,AGEN,Agency Creek,BLM,Tendoy,ID
,48.176,-116.999,ALBE,Albeni Cove - Oldtown,COE,Oldtown,ID
,42.138,-111.695,ALBM,Albert Moser,NF,Preston,ID
,43.907,-114.878,ALTU,Alturas Inlet,NF,Obsidian,ID
,44.702,-116.132,AMAN,Amanita,NF,Donnelly,ID
,44.335,-116.186,ANTA,Antelope Annex,NF,Cascade,ID
,46.215,-115.536,APGA,Apgar,NF,Kooskia,ID
,46.841,-115.615,AQUA,Aquarius,NF,Headquarters,ID
,43.598,-115.924,ARRO,Arrowrock Reservoir Dispersed,BOR,Boise,ID
,43.901,-115.708,BADB,Bad Bear,NF,Idaho City,ID
,43.663,-115.711,BADG,Badger Creek,NF,Boise,ID
,43.745,-114.564,BAKE,Baker Creek Camping Area,NF,,ID
,42.545,-114.949,BALA,Balanced Rock County Park,CP,Castleford,ID
,43.749,-115.737,BALD,Bald Mountain,NF,Idaho City,ID
,44.074,-116.119,BANK,Banks, ,Banks,ID
,44.326,-115.649,BARN,Barneys,NF,Lowman,ID
,44.263,-114.819,BASI,Basin Creek,NF,Ketchum,ID
,43.606,-115.075,BAUM,Baumgartner,NF,Featherville,ID
,44.386,-114.261,BAYH,Bayhorse,BLM,Challis,ID
,44.998,-114.479,BEAG,Beagle Creek Cua,NF,Challis,ID
,42.227,-114.379,BEAR,Bear Gulch,NF,Burley,ID
,42.032,-111.258,BEAL,Bear Lake State Park,SP,St.Charles,ID
,44.411,-115.37,BEAY,Bear Valley,NF,Stanley,ID
,47.607,-116.668,BEAU,Beauty Creek,NF,Coeur dAlene,ID
,44.414,-115.146,BEA4,Beaver Creek,NF,Stanley,ID
,48.735,-116.86,BEA3,Beaver Creek,NF,,ID
,42.02,-111.529,BEA2,Beaver Creek,NF,St Charles,ID
,43.825,-111.906,BEAV,Beaver Dick Park,CP,Rexburg,ID
,47.474,-116.844,BELL,Bell Bay,NF,Coeur DAlene,ID
,44.32,-115.235,BENC,Bench Creek C/G,NF,Stanley,ID
,42.326,-113.603,BENN,Bennett Springs,NF,Burley,ID
,47.793,-115.953,BERL,Berlin Flat,NF,Wallace,ID
,44.411,-114.4,BIGY,Big Bayhorse,NF,Stanley,ID
,47.302,-116.12,BIG3,Big Creek,NF,St. Maries,ID
,44.609,-113.577,BIGT,Big Eightmile /Trailhead,NF,Leadore,ID
,43.322,-111.118,BIGL,Big Elk,NF,Irwin,ID
,44.501,-116.26,BIGF,Big Flat,NF,Cambridge,ID
,47.823,-116.098,BIGH,Big Hank,NF,Kingston,ID
,43.619,-115.443,BIGR,Big Roaring River Lake,NF,Pine,ID
,42.763,-112.097,BIGN,Big Springs,NF,Lava Hot Sprin,ID
,44.498,-111.256,BIGG,Big Springs,NF,,ID
,43.622,-115.431,BIGK,Big Trinity Lake,NF,Mountain Home,ID
,44.064,-112.859,BIRC,Birch Creek,BLM,Mud Lake,ID
,43.621,-115.175,BIRD,Bird Creek,NF,Featherville,ID
,43.796,-115.589,BLAR,Black Rock,NF,Idaho City,ID
,42.843,-111.604,BLAF,Blackfoot Reservoir,BLM,Soda Springs,ID
,44.281,-114.732,BLIN,Blind Creek,NF,Stanley,ID
,43.32,-111.154,BLOW,Blowout,NF,Irwin,ID
,44.36,-115.859,BOIL,Boiling Springs,NF,Smiths Ferry,ID
,44.371,-114.753,BONA,Bonanza Volunteer Camp,NF,Stanley,ID
,44.151,-115.311,BONN,Bonneville,NF,Lowman,ID
,42.166,-114.168,BOST,Bostetter,NF,Oakley,ID
,43.781,-114.544,BOUL,Boulder View,NF,Ketchum,ID
,44.038,-114.461,BOUW,Boulder White Clouds,BLM,Challis,ID
,43.722,-114.325,BOUN,Boundary,NF,Sun Valley,ID
,44.531,-115.293,BOUC,Boundary Creek /Complex,NF,Stanley,ID
,46.856,-116.393,BOVI,Boville City Park,CP,Boville,ID
,43.607,-114.881,BOWN,Bowns,NF,Fairfield,ID
,44.379,-111.405,BOXC,Box Canyon,NF, Island Park,ID
,46.083,-115.443,BOYD,Boyd Creek,NF,Lowell,ID
,45.784,-115.207,BRID,Bridge Creek,NF,Elk City,ID
,44.741,-116.811,BROW,Brownlee,NF,Cambridge,ID
,42.91,-115.693,BRUN,Bruneau Dunes State Park,SP,Bruneau,ID
,48.892,-116.332,BRUS,Brush Lake,NF,Bonners Ferry,ID
,44.682,-115.54,BUCM,Buck Mountain,NF,Landmark,ID
,44.936,-115.74,BUCH,Buckhorn,NF,Cascade,ID
,44.424,-111.369,BUFF,Buffalo,NF,Island Park,ID
,44.301,-115.259,BULL,Bull Trout Lake,NF,Stanley,ID
,47.633,-116.282,BUMB,Bumblebee,NF,Kingston,ID
,45.269,-115.913,BURG,Burgdorf,NF,McCall,ID
,44.434,-111.425,BUTT,Buttermilk,NF,Island Park,ID
,44.655,-116.273,CABI,Cabin Creek,NF,Council,ID
,43.328,-111.215,CALA,Calamity,NF,Irwin,ID
,47.13,-116.102,CAM3,Camp 3,NF,St. Maries,ID
,44.891,-115.709,CAMC,Camp Creek,NF,Cascade,ID
,43.628,-114.858,CAN2,Canyon,NF,Fairfield,ID
,44.188,-116.116,CAN1,Canyon,NF,Banks,ID
,46.556,-116.234,CANY,Canyon Creek - Dworshak Reservoir,COE,Orofino,ID
,43.82,-114.426,CARI,Caribou,NF,Ketchum,ID
,42.821,-111.552,CARB,Caribou County Park,CP,Soda Springs,ID
,44.327,-116.196,CART,Cartwright Ridge,NF,Emmett,ID
,44.256,-114.855,CASI,Casino Creek,NF,Stanley,ID
,45.829,-115.968,CAS1,Castle Creek,NF,,ID
,47.051,-116.289,CEDC,Cedar Creek,NF,Clarkia,ID
,46.87,-115.08,CEDA,Cedars,NF,,ID
,43.299,-116.524,CELE,Celebration County Park,CP,Melba,ID
,43.614,-115.203,CHAP,Chaparral,NF,Featherville,ID
,45.213,-115.81,CHIN,Chinook,NF,McCall,ID
,44.164,-114.906,CHIB,Chinook Bay,NF,Stanley,ID
,42.069,-113.709,CITR,City of Rocks National Reserve,NP,Almo,ID
,42.094,-111.532,CLOV,Cloverleaf,NF,St. Charles,ID
,44.949,-116.441,COL1,Cold Spring,NF,New Meadows,ID
,44.195,-116.113,COL3,Cold Springs,NF,Cascade,ID
,46.467,-114.944,COLG,Colgate Camp,NF,,ID
,47.159,-115.416,CONR,Conrad Crossing,NF,Avery,ID
,48.985,-116.169,COP 2,Copper Creek,NF,Bonners Ferry,ID
,43.608,-113.929,COP 1,Copper Creek,NF,Carey,ID
,45.369,-114.684,CORN,Corn Creek /Boat Ramp,NF,North Fork,ID
,45.682,-116.025,CORR,Corral Creek,NF,White Bird,ID
,42.91,-115.883,COTT,Cottonwood - C. J. Strike Reservoir,UTIL,Mountain Home,ID
,44.668,-114.08,COTR,Cottonwood Rec Site - Salmon River,BLM,Challis,ID
,45.083,-114.053,COUP,Cougar Point,NF,Salmon,ID
,42.938,-115.948,COVE,Cove - C. J. Strike Reservoir,BLM,Bruneau,ID
,44.291,-115.653,COZY,Cozy Cove,NF,Garden Valley,ID
,45.103,-114.523,CRAG,Crags  Complex,NF,Cobalt,ID
,45.794,-115.531,CROO,Crooked River,NF,Elk City,ID
,42.071,-112.691,CURL,Curlew,NF,Malad City,ID
,43.445,-115.287,CURC,Curlew Creek,NF,Pine,ID
,44.4,-114.662,CUST,Custer No. 1 C/G,NF,Stanley,ID
,44.528,-115.283,DAGG,Dagger Falls,NF,Stanley,ID
,46.507,-116.289,DAMV,Dam View - Dworshak Reservoir,COE,Orofino,ID
,42.107,-111.488,DAVI,Davis Canyon Overflow,NF,Saint Charles,ID
,44.344,-114.27,DEAD,Deadman Hole Dispersed,BLM,Challis,ID
,44.082,-115.659,DEAW,Deadwood,NF,Boise,ID
,45.714,-114.708,DEE2,Deep Creek,NF,,ID
,44.408,-115.553,DEEF,Deer Flat,NF,,ID
,46.625,-116.22,DENT,Dent Acres - Dworshak Reservoir,COE,Orofino,ID
,47.771,-116.031,DEVI,Devils Elbow,NF,Kingston,ID
,42.699,-111.197,DIAC,Diamond Creek,NF,Auburn,ID
,42.173,-114.282,DIAJ,Diamondfield Jack,NF,,ID
,45.747,-115.296,DITC,Ditch Creek,NF,Elk City,ID
,43.528,-115.306,DOGC,Dog Creek,NF,Pine,ID
,46.868,-115.619,DOGP,Dog Creek Camp,NF,,ID
,44.726,-116.093,DONN,Donnelly Lakeside City Park,CP,Donnelly,ID
,42.058,-112.143,DRYC,Dry Canyon,NF,Malad City,ID
,43.78,-114.535,EASL,Easley,NF,Ketchum,ID
,44.265,-114.329,EASF,East Fork,BLM,Challis,ID
,44.331,-116.175,EASS,Eastside,NF,Ola,ID
,45.305,-114.515,EBEN,Ebenezer,NF,North Fork,ID
,43.963,-115.621,EDNA,Edna Creek,NF,Idaho City,ID
,43.962,-111.855,EGIN,Egin Lakes,BLM,St. Anthony,ID
,43.962,-111.855,EGIN,Egin Lakes,BLM,St. Anthony,ID
,44.426,-114.621,EIGH,Eightmile,NF,Stanley,ID
,42.488,-111.585,EIGM,Eightmile Canyon,NF,Soda Springs,ID
,46.772,-116.169,ELKC,Elk Creek,NF,Elk River,ID
,46.328,-114.645,ELKS,Elk Summit,NF,,ID
,43.541,-115.291,ELKF,Elks Flat,NF,Mountain Home,ID
,47.008,-116.324,EMER,Emerald Creek,NF,Fernwood,ID
,42.37,-111.557,EMIG,Emigration,NF,Montpelier,ID
,43.4,-115.416,EVAC,Evans Creek,NF,Mountain Home,ID
,48.075,-116.533,EVAL,Evans Landing,NF,Careywood,ID
,44.893,-116.387,EVER,Evergreen,NF,New Meadows,ID
,43.426,-115.385,FALC,Fall Creek,NF,Mountain Home,ID
,43.433,-111.361,FALL,Falls,NF,Swan Valley,ID
,47.966,-116.546,FARR,Farragut State Park,SP,Athol,ID
,42.163,-114.187,FATH,Father And Sons,NF,Mariom,ID
,44.428,-115.284,FIRC,Fir Creek,NF,Stanley,ID
,45.857,-116.081,FISC,Fish Creek,NF,Grangeville,ID
,43.432,-113.824,FISH,Fish Creek Reservoir,BLM,Shoshone,ID
,45.717,-115.541,FIVM,Five Mile,NF,Elk City,ID
,43.542,-114.818,FIVP,Five Points,NF,Fairfield,ID
,46.721,-115.292,FLAC,Flat Creek Camp,NF,,ID
,44.496,-111.341,FLR3,Flat Rock,NF,Island Park,ID
,44.291,-114.717,FLR1,Flat Rock C/G,NF,Stanley,ID
,47.113,-115.39,FLYF,Fly Flat,NF,Avery,ID
,46.056,-115.31,FOGM,Fog Mountain,NF,Lowell,ID
,44.864,-115.691,FOUM,Four Mile,NF,Cascade,ID
,46.404,-116.284,FREE,Freeman Creek - Dworshak State Park,SP,Nezperce,ID
,44.525,-116.108,FREC,French Creek,NF,Cascade,ID
,45.78,-115.387,FREG,French Gulch,NF,Elk City,ID
,43.976,-114.065,GARD,Garden Creek,BLM,Arco,ID
,48.19,-116.435,GARF,Garfield Bay,CP,Garfield Bay,ID
,48.188,-116.436,GARF,Garfield Bay Access Area - IFG,SFW,Sagle,ID
,46.057,-115.313,GEDN,Gedney Creek,NF,Lowell,ID
,47.009,-116.675,GIAN,Giant White Pine,NF,Princeton,ID
,44.2,-114.933,GLAC,Glacier View,NF,Stanley,ID
,46.069,-115.363,GLOV,Glover Creek,NF,Lowell,ID
,47.137,-115.407,GOLF,Gold Flat,NF,Avery,ID
,44.936,-115.485,GOLG,Golden Gate,NF,Yellow Pine,ID
,42.636,-112.238,GOOD,Goodenough Creek,BLM,Mccammon,ID
,43.561,-116.236,GOWE,Gowen Field Military,MIL,Boise City,ID
,43.963,-115.275,GRAH,Graham Bridge,NF,Idaho City,ID
,46.824,-115.913,GRAN,Grandad Creek - Dworshak Reservoir,COE,Headquarters,ID
,44.149,-115.151,GRAJ,Grandjean,NF,Lowman,ID
,44.175,-111.314,GRDV,Grandview,NF,Ashton,ID
,45.725,-115.128,GRAN,Granite Springs,NF,Dixie,ID
,42.937,-111.379,GRAV,Gravel Creek,NF,Soda Springs,ID
,43.037,-111.856,GRAC,Graves Creek,BLM,Blackfoot,ID
,43.806,-115.87,GRAY,Grayback Gulch,NF,Idaho City,ID
,48.178,-116.408,GREE,Green Bay,NF,Sandpoint,ID
,45.068,-116.168,GROU,Grouse,NF,McCall,ID
