,Long,Lat,Code,Campground,Type,City,State
,43.764,-103.467,LEGI,Legion Lake - Custer State Park,SP,Custer,SD
,45.73,-98.931,LEOL,Leola City Park,CP,Leola,SD
,44.352,-100.367,LILL,Lilly Park,CP,Fort Pierre,SD
,43.322,-98.343,LIOA,Lions City Park - Armour,CP,Armour,SD
,42.786,-96.938,LIOV,Lions Park - Vermilion,CP,Vermilion,SD
,42.786,-96.938,LION,Lions Park - Vermillion,CP,Vermillion,SD
,44.149,-103.269,LITJ,Little Jon Park,CP,Rapid City,SD
,45.346,-101.094,LITM,Little Moreau Rec Area,SRA,,SD
,45.774,-102.182,LLEW,Llewellyn Johns  State Rec Area,SRA,Lemmon,SD
,44.365,-97.134,MAXW,Maxwell Park - Arlington,CP,Arlington,SD
,45.446,-98.478,MELG,Melgaard Park,CP,Aberdeen,SD
,44.369,-98.193,MEMH,Memorial Park - Huron,CP,Huron,SD
,44.918,-97.244,MEMW,Memorial Park - Watertown,CP,Watertown,SD
,43.235,-97.584,MENN,Menno City Park,CP,Menno,SD
,44.082,-101.135,MIDL,Midland Rest Area,CP,Midland,SD
,44.523,-98.994,MILL,Miller City Park,CP,Miller,SD
,45.447,-98.741,MINA,Mina  State Rec Area,SRA,Aberdeen,SD
,43.224,-96.58,NEWT,Newton Hills State Park,SP,Canton,SD
,44.361,-97.129,NORL,Norland Park - Arlington,CP,Arlington,SD
,43.082,-98.567,NORT,North Point - Lake Francis Case,SRA,Pickstown,SD
,43.168,-98.823,NORW,North Wheeler State Rec Area,SRA,Overton,SD
,44.45,-96.988,OAKW,Oakwood Lakes State Park,SP,Volga,SD
,43.241,-97.672,OILV,Oilvet Park,CP,Olivet,SD
,44.568,-100.505,OKOB,Okobojo Point Rec Area,CP,Pierre,SD
,43.878,-103.612,OREV,Oreville,NF,Hill City,SD
,44.059,-103.498,PACT,Pactola,NF,Hill City,SD
,43.688,-96.52,PALI,Palisades State Park,SP,Brandon,SD
,43.142,-98.734,PEAS,Pease Creek Rec Area,SRA,Geddes,SD
,43.12,-96.955,PEDE,Peder Larsen City Park,CP,Centerville,SD
,44.847,-97.209,PELI,Pelican Lake  State Rec Area,SRA,Watertown,SD
,45.503,-97.284,PICK,Pickerel Lake  State Rec Area,SRA,Waubay,SD
,45.874,-103.484,PICN,Picnic Spring,NF,Camp Crook,SD
,45.462,-97.833,PIER,Pierpont City Park,CP,Pierpont,SD
,42.873,-97.486,PIER,Pierson Ranch - Lewis and Clark Lake,SRA,Yankton,SD
,43.702,-97.184,PION,Pioneer City Park - Montrose,CP,Montrose,SD
,43.321,-98.998,PLAT,Platte Creek State Rec Area,SRA,Platte,SD
,43.052,-98.552,RAND,Randall Creek Park - Lake Francis Case,SRA,Pickstown,SD
,44.171,-97.724,REDS,Redstone City Park,CP,Carthage,SD
,45.521,-103.177,REVA,Reva Gap,NF,Camp Crook,SD
,45.54,-98.611,RICH,Richmond Lake  State Rec Area,SRA,Aberdeen,SD
,43.819,-96.707,RICK,Rickman Field - The Dells,CP,Dell Rapids,SD
,43.598,-103.521,RIFL,Rifle Pit, ,Custer,SD
,44.716,-103.699,ROCK,Rocky Point State Rec Area,SRA,,SD
,44.339,-103.963,RODG,Rod And Gun,NF,Spearfish,SD
,45.449,-99.339,ROSC,Roscoe City Park,CP,Roscoe,SD
,44.199,-103.663,ROUB,Roubaix Lake,NF,Deadwood,SD
,45.703,-97.42,ROYL,Roy Lake State Park,SP,Lake City,SD
,44.894,-97.24,SAND,Sandy Shore  State Rec Area,SRA,Watertown,SD
,43.152,-97.713,SCOT,Scotland City Park,CP,Scotland,SD
,44.318,-96.805,SEXA,Sexauer City Park,CP,Brookings,SD
,43.967,-103.477,SHEL,Sheridan Lake,NF,Hill City,SD
,45.741,-97.228,SIEC,Sieche Hollow State Park,SP,Sisseton,SD
,43.391,-99.119,SNAK,Snake Creek State Rec Area,SRA,Platte,SD
,44.481,-103.86,SPEA,Spearfish City Campground,CP,Spearfish,SD
,43.72,-96.502,SPLI,Split Rock Park,CP,Garretson,SD
,44.547,-100.489,SPRI,Spring Creek State Rec Area,SRA,Marble Rock,SD
,42.86,-97.881,SPRI,Springfield  State Rec Area,SRA,Springfield,SD
,43.772,-103.519,STON,Stockade Lake N - Custer State Park,SP,,SD
,43.771,-103.537,STOS,Stockade Lake S - Custer State Park,SP,Victoria,SD
,44.931,-97.17,STOK,Stokes - Thomas Lake,CP,Watertown,SD
,45.32,-100.267,SWAN,Swan Creek State Rec Area,SRA,,SD
,43.846,-103.566,SYLV,Sylvan Lake - Custer State Park,SP,Custer,SD
,42.86,-97.654,TABO,Tabor Rec Area,CP,Tabor,SD
,44.931,-97.17,THOM,Thomas Lake  - Stokes,CP,Watertown,SD
,44.36,-97.369,THOR,Thorsness Park,CP,Lake Preston,SD
,44.328,-103.988,TIMO,Timon,NF,Spearfish,SD
,44.738,-98.507,TULA,Tulare City Park,CP,Tulare,SD
,42.995,-97.869,TYND,Tyndall City Park,CP,Tyndall,SD
,44.759,-96.655,ULVE,Ulven City Park,CP,Clear Lake,SD
,42.921,-96.786,UNIO,Union Grove (Union County) State Park,SP,Beresford,SD
,43.96,-97.03,WALK,Walkers Point State Rec Area,SRA,Madison,SD
,44.386,-97.56,WASH,Washington Park,CP,De Smet,SD
,45.341,-97.297,WAUB,Waubay City Park,CP,Waubay,SD
,45.338,-97.518,WEBS,Webster City Park,CP,Webster,SD
,42.835,-97.572,WEIG,Weigand - Lewis and Clark State Rec Area,SRA,,SD
,44.076,-98.573,WESS,Wessington Springs City Park,CP,Wessington Spr,SD
,44.172,-99.717,WEST,West Bend  State Rec Area - Pierre,SRA,Pierre,SD
,43.829,-99.344,WESC,West Chamberlain - Lake Francis Case,COE,Oacoma,SD
,42.864,-97.532,WESM,West Midway - Lewis and Clark State Rec Area,SRA,,SD
,45.995,-100.333,WESP,West Pollock State Rec Area,SRA,Pollock,SD
,45.043,-100.262,WESW,West Whitlock State Rec Area,SRA,,SD
,43.348,-96.896,WEST,Westerman City Park,CP,Lennox,SD
,44.445,-100.44,WESS,Westshore - Lake Oahe,COE,Fort Pierre,SD
,43.565,-100.742,WHIT,White River City Park,CP,White River,SD
,44.013,-103.803,WHIT,Whitetail,NF,Hill City,SD
,44.056,-98.279,WOON,Woonsocket City Park,CP,Woonsocket,SD
,43.887,-103.47,WRIN,Wrinkled Rock,NF,Keystone,SD
,45.49,-98.518,WYLI,Wylie Park City Campground,CP,Aberdeen,SD
,42.87,-97.508,YANK,Yankton - Lewis and Clark State Rec Area,SRA,Yankton,SD
,45.371,-88.731,ADAL,Ada Lake,NF,Wabeno,WI
,46.609,-91.893,AMNI,Amnicon Falls,SP,South Range,WI
,43.396,-90.775,SOLD,Anderson Campground - Soldiers Grove,CP,Soldiers Grove,WI
,45.142,-89.146,ANTI,Antigo Lake RV Park,CP,Antigo,WI
,45.937,-89.061,ANVI,Anvil Lake,NF,Eagle River,WI
,43.326,-88.952,ASTI,Astico County Park,CP,Astico,WI
,45.55,-91.429,AUDI,Audie Lake County Park,CP,Bruce,WI
,43.19,-90.32,AVOC,Avoca Lakeside City Campground,CP,Avoca,WI
,43.012,-89.304,BABC,Babcock County Park,CP,,WI
,45.059,-87.75,BADG,Badger City Park,CP,Peshtigo,WI
,45.158,-88.463,BAGL,Bagley Rapids,NF,Lakewood,WI
,45.451,-92.457,BALS,Balsam Lake Pine Park - Town,CP,Balsam Lake,WI
,44.58,-92.456,BAY,Bay City,CP,Bay City,WI
,44.637,-87.796,BAYS,Bay Shore Park,CP,Luxemburg,WI
,45.511,-88.53,BEAR,Bear Lake,NF,Laona,WI
,43.395,-90.775,BEAU,Beauford T. Anderson Park,CP,Soldiers Grove,WI
,46.302,-90.898,BEAV,Beaver Lake,NF,Marengo,WI
,46.795,-90.674,BIGB,Big Bay State Park,SP,La Pointe,WI
,46.788,-90.705,BIGT,Big Bay Town Park,CP,La Pointe,WI
,44.755,-89.858,BIGE,Big Eau Pleine Park,CP,Mosinee,WI
,45.407,-90.638,BIGC,Big Falls County Park,CP,Kennan,WI
,42.57,-88.423,BIGF,Big Foot Beach State Park,SP,Lake Geneva,WI
,46.163,-89.788,BIGL,Big Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,46.004,-89.619,BIGM,Big Muskellunge Lake -  North Highland/Amer Legion State Forest,SF,Woodruff,WI
,46.686,-91.061,BIRC,Birch Grove,NF,Washburn,WI
,45.989,-90.929,BLAL,Black Lake,NF,Winter,WI
,43.02,-90.292,BLAK,Blackhawk Lake Rec Area - Highland,CP,Highland,WI
,42.662,-89.879,BLAM,Blackhawk Memorial Park - Woodford,CP,Woodford,WI
,43.457,-91.226,BLAC,Blackhawk Park - DeSoto,COE,DeSoto,WI
,43.026,-89.845,BLUE,Blue Mound State Park,SP,Barneveld,WI
,43.538,-90.949,BOAT,Boat Landing - Sidie Hollow Park,CP,Viroqua,WI
,46.539,-91.592,BOIS,Boise Brule - Brule River State Forest,SF,Brule,WI
,42.633,-88.125,BONG,Bong State Rec Area,SRA,Kansasville,WI
,45.268,-88.646,BOOT,Boot Lake,NF,Mountain,WI
,45.14,-88.638,BOUL,Boulder Lake,NF,Doty,WI
,43.017,-89.817,BRIG,Brigham Park,CP,Blue Mounds,WI
,43.849,-88.048,BROU,Broughton Sheboygan Marsh,CP,Elkhart Lake,WI
,45.454,-91.279,BRUC,Bruce Park, ,Bruce,WI
,46.029,-88.796,BRUL,Brule River,NF,Florence,WI
,45.183,-91.165,BRUN,Brunet Island State Park,SP,Cornell,WI
,43.946,-90.008,BUCK,Buckhorn State Park,SP,Necedah,WI
,44.102,-88.322,CALU,Calumet County Park,CP,Stockbridge,WI
,45.389,-91.717,CAME,Cameron - Veterans Memorial Park, ,Cameron,WI
,45.289,-89.791,CAMP,Camp New Wood County Park,CP,Merrill,WI
,45.889,-89.633,CARR,Carrol Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,44.285,-90.83,CASM,Castle Mound - Black River State Forest,SF,Black River Fa,WI
,43.909,-89.94,CASR,Castle Rock County Park,CP,Mauston,WI
,44.81,-88.454,CECI,Cecil Lakeview City Park,CP,Cecil,WI
,46.052,-91.924,CHIC,Chicog Town Park,CP,Chicog,WI
,45.893,-88.557,CHIR,Chipmunk Rapids,NF,Tipler,WI
,45.223,-90.706,CHIP,Chippewa,NF,Gilman,WI
,45.132,-88.443,CHUT,Chute Pond Park,CP,Mountain,WI
,45.867,-89.65,CLEA,Clear Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,45.257,-92.277,CLEC,Clear Lake City Park,CP,Clear Lake,WI
,42.818,-87.826,CLIF,Cliffside Park,CP,Caledonia,WI
,44.371,-91.32,COLS,Col Larson County Park,CP,Whitehall,WI
,44.603,-89.344,COLL,Collins Park,CP,Rosholt,WI
,43.915,-88.329,COLU,Columbia County Park,CP,Malone,WI
,45.739,-90.746,CONN,Connors Lake - Flambeau River State Forest,SF,Winter,WI
,44.698,-91.012,COON,Coon Fork Lake,CP,Augusta,WI
,46.365,-90.646,COPP,Copper Falls State Park,SP,Mellen,WI
,46.611,-91.582,COPR,Copper Range - Brule River State Forest,SF,Brule,WI
,45.185,-89.735,COUN,Council Grounds State Park,SP,Merrill,WI
,45.679,-92.876,COUN,County O Landing - St. Croix National Scenic River,NP,Grantsburg,WI
,44.946,-90.56,CROW,Crowley/Owen City Park,CP,Owen 7,WI
,45.999,-89.614,CRYS,Crystal Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,44.557,-91.381,CRYP,Crystal Lake Park - Strum,CP,Strum,WI
,45.848,-89.584,CUNA,Cunard Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,44.953,-90.432,CURT,Curtiss Village Park,CP,Curtiss,WI
,46.819,-90.807,DALR,Dalrymple City,CP,Bayview,WI
,46.182,-90.904,DAY,Day Lake,NF,Clam Lake,WI
,45.006,-89.338,DELL,Dells of the Eau Claire Park - Wausau, ,Aniwa,WI
,46.474,-91.303,DELT,Delta Lake County Park,CP,Iron River,WI
,43.498,-88.881,DERG,Derge County Park,CP,Beaver Dam,WI
,43.433,-89.738,DEVI,Devils Lake State Park,SP,Baraboo,WI
,44.393,-90.129,DEXT,Dexter Park,CP,Dexterville,WI
,45.662,-91.55,DOOL,Doolittle Park,CP,Birchwood,WI
,45.077,-90.322,DORC,Dorchester Rec Park,CP,Dorchester,WI
,44.678,-89.697,DUBA,Dubay Park,CP,Junction City,WI
,45.916,-91.766,EARL,Earl Landing - St. Croix National Scenic River,NP,Trego,WI
,44.417,-90.709,EASA,East Arbutus Camp, ,Merrillan,WI
,44.421,-90.671,EASF,East Fork - Black River State Forest,SF,Hatfield,WI
,46.026,-89.467,EASS,East Star Lake - North Highland/Amer Legion State Forest,SF,Star Lake,WI
,46.192,-90.86,EAST,East Twin,NF,Clam Lake,WI
,45.331,-90.444,EASW,Eastwood,NF,Medford,WI
,44.87,-92.25,EAUG,Eau Galle Lake Spring Valley,COE,Woodville,WI
,45.964,-90.011,EMIL,Emily Lake,NF,Park Falls,WI
,43.631,-90.973,ESOF,Esofea - Rentz Memorial Park,CP,Viroqua,WI
,45.381,-87.953,EVER,Evergreen City Park,CP,Wausaukee,WI
,44.948,-91.395,FAIR,Fair Hill County Campground,CP,Chippewa Falls,WI
,46.002,-89.633,FIRE,Firefly Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,45.133,-88.444,FISH,Fischer Memorial County Park,CP,Suring,WI
,43.766,-88.428,FOND,Fondu Lac County Fairground,CP,Fond Du Lac,WI
,45.931,-88.993,FRAN,Franklin Lake,NF,Eagle River,WI
,44.447,-90.842,GILE,Gile Memorial Village,CP,Merrillan,WI
,45.003,-92.166,GLEN,Glen Hills County Park,CP,Glenwood City,WI
,45.521,-88.344,GOOD,Goodman County Park,CP,Silver Cliff,WI
,46.253,-91.928,GORD,Gordon Dam,CP,Gordon,WI
,43.023,-90.109,GOVD,Governor Dodge State Park,SP,Dodgeville,WI
,42.652,-90.7,GRAN,Grant River,COE,Dubuque IA,WI
,44.781,-90.604,GREN,Greenwood Park,CP,Greenwood,WI
,45.307,-90.956,HALE,Haley Park,CP,Sheldon,WI
,44.128,-89.498,HANC,Hancock Campground,CP,Hancock,WI
,43.211,-88.543,HARN,Harnischfeger County Park,CP,Ixonia,WI
,43.494,-87.804,HARR,Harrington Beach State Park,SP,Belgium,WI
,44.738,-91.168,HARS,Harstad Park,CP,Augusta,WI
,44.323,-89.217,HART,Hartman Creek State Park,SP,Waupaca,WI
,45.135,-92.537,HATF,Hatfield City Park,CP,New Richmond,WI
,43.842,-88.966,HATT,Hattie Sherwood Park,CP,Green Lake,WI
,45.514,-90.725,HAWK,Hawkins Community Park,CP,Hawkins,WI
,44.154,-88.292,HIGC,High Cliff State Park,SP,Menasha,WI
,45.311,-89.113,HIGH,High Lake County Park,CP,Antigo,WI
,44.879,-92.237,HIGR,Highland Ridge,COE,Spring Valley,WI
,45.94,-90.441,HINE,Hines City Park,CP,Park Falls,WI
,44.394,-90.992,HIXT,Hixton Village Campground,CP,Hixton,WI
,44.864,-92.609,HOFF,Hoffman City Park,CP,River Falls,WI
,44.602,-92.028,HOLD,Holden Silver Birch County Park,CP,Arkansaw,WI
,44.89,-87.885,HOLT,Holtwood,CP,Oconto,WI
,45.769,-88.323,HOMS,Homestead - East Bass Lake,CP,Homestead,WI
,46.028,-92.011,HOWE,Howell Landing - St. Croix National Scenic River,NP,Trego,WI
,45.825,-89.639,INDI,Indian Mounds - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,45.396,-92.637,INTW,Interstate State Park,SP,St. Croix Falls,WI
,45.778,-92.688,JAME,James N McNally City Campground,CP,Grantsburg,WI
,43.385,-89.43,JAMI,Jamison Town Park,CP,Poynette,WI
,44.579,-89.5,JORD,Jordan Park,CP,Stevens Point,WI
,45.52,-90.966,JOSI,Josie Creek County Park,CP,Tony,WI
,45.201,-90.618,KATH,Kathryn Lake,NF,Medford,WI
,43.916,-90.174,KENN,Kennedy County Park,CP,New Lisbon,WI
,45.993,-88.98,KENT,Kentuck Lake,NF,Eagle River,WI
,43.673,-87.718,KOHL,Kohler - Andrae State Park,SP,Sheboygan,WI
,46.597,-90.881,KREH,Kreher City Park,CP,Ashland,WI
,43.58,-90.638,LAFA,La Farge City Park,CP,La Farge,WI
,46.136,-89.152,LACV,Lac Vieux Desert,NF,Eagle River,WI
,44.471,-89.33,LAKE,Lake Emily Park,CP,,WI
,43.025,-89.338,LAKM,Lake Farm County Park,CP,Madison,WI
,42.976,-89.23,LAKK,Lake Kegonsa State Park,SP,Stoughton,WI
,46.15,-90.158,LAKF,Lake of the Falls,CP,Hurley,WI
,45.785,-90.713,LAKP,Lake of the Pines - Flambeau River State Forest,SF,Winter,WI
,46.318,-90.857,LAKT,Lake Three,NF,Marengo,WI
,44.968,-91.3,LAKW,Lake Wissota State Park,SP,Chippewa Falls,WI
,45.319,-90.189,LAKE,Lakeview Tourist Park,CP,Rib Lake,WI
,45.33,-89.105,LANG,Langlade County Veterans Memorial Park,CP,Antigo,WI
,45.704,-88.507,LAUL,Laura Lake,NF,Laona,WI
,45.816,-89.111,LAUR,Laurel Lake, ,Eagle River,WI
,43.468,-88.586,LEDG,Ledge County Park,CP,Horicon,WI
,44.357,-91.414,LION,Lions Club - Four Seasons Park - Independence,CP,Independence,WI
,46.946,-90.889,LITT,Little Sand Bay Rec Area,CP,,WI
,43.662,-88.165,LONG,Long Lake -  Kettle Moraine State Forest,SF,Cascade,WI
,45.884,-88.558,LOST,Lost Lake,NF,Tipler,WI
,46.349,-91.818,LUCI,Lucius Woods County Park,CP,Solon Springs,WI
,45.903,-88.962,LUNA,Luna White Deer,NF,Long Lake,WI
,43.545,-90.96,MAIN,Main - Sidie Hollow Park,CP,Viroqua,WI
,44.958,-89.65,MARA,Marathon Park,CP,Wausau,WI
,46.134,-90.583,MARI,Marian City Park,CP,Glidden,WI
,45.09,-87.639,MARN,Marinette City Park,CP,Marinette,WI
,43.604,-88.173,MAUT,Mauthe Lake -  Kettle Moraine State Forest,SF,Campbellsport,WI
,45.478,-88.329,MCCL,McClintock County Park,CP,Silver Cliff,WI
,42.81,-89.86,MCKE,McKeller City Park,CP,Blanchardville,WI
,44.15,-90.522,MCMU,McMullen County Park,CP,Warrens,WI
,44.793,-90.757,MEAD,Mead Lake Park,CP,Neillsville,WI
,45.141,-90.352,MEDF,Medford City Park,CP,Medford,WI
,45.033,-90.076,MEM1,Memorial Park - Athens,CP,Athens,WI
,46.677,-90.88,MEM2,Memorial Park - Washburn,CP,Washburn,WI
,43.11,-89.469,MEND,Mendota County Park,CP,Middletown,WI
,43.16,-88.183,MENO,Menomonee Park,CP,Lannon,WI
,44.304,-90.506,MERL,Merlin Lambert Park,CP,Black River Fa,WI
,44.152,-91.748,MERR,Merrick State Park,SP,Fountain City,WI
,43.941,-90.319,MILL,Mill Bluff State Park,SP,Camp Douglas,WI
,46.289,-90.833,MINE,Mineral Lake,NF,Marengo,WI
,43.561,-89.808,MIRR,Mirror Lake State Park,SP,Reedsburg,WI
,44.572,-91.668,MOND,Mondovi Town Park,CP,Mondovi,WI
,46.556,-91.406,MOON,Moon Lake City Park,CP,Iron River,WI
,46.259,-91.572,MOOD,Mooney Dam County Park,CP,Solon Springs,WI
,46.016,-91.02,MOOS,Moose Lake,NF,Hayward,WI
,45.669,-87.893,MORC,Morgan County Park,CP,Niagara,WI
,45.772,-88.544,MORG,Morgan Lake,NF,Florence,WI
,45.254,-91.409,MORR,Morris Erickson County Park,CP,New Auburn,WI
,42.741,-90.459,MOUN,Moundview Park,CP,Platteville,WI
,42.863,-88.388,MUKW,Mukwonago Park,CP,Mukwonago,WI
,45.574,-91.512,MURP,Murphy Flowage Park,CP,Weyerhaeuser,WI
,42.897,-88.166,MUSK,Muskego Park,CP,Muskego,WI
,45.192,-91.703,MYRO,Myron County Park,CP,Sand Creek,WI
,43.061,-88.369,NAGA,Naga - Waukee Park,CP,Delafield,WI
,46.244,-91.085,NAME,Namekagon,NF,Cable,WI
,46.083,-92.114,NAME,Namekagon Trail Bridge - St. Croix National Scenic River,NP,Danbury,WI
,42.735,-91.019,NELS,Nelson Dewey State Park,SP,Cassville,WI
,45.905,-92.677,NELS,Nelsons Landing - St. Croix National Scenic River,NP,Grantsburg,WI
,42.787,-89.63,NEWG,New Glarus Woods State Park,SP,New Glarus,WI
,45.648,-88.16,NEWP,New Prospect -  Kettle Moraine State Forest,SF,Dunbar,WI
,44.963,-87.781,NORB,North Bay Shore Park,CP,Oconto,WI
,46.064,-89.646,NORT,North Trout Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,45.281,-90.443,NORW,North Twin,NF,Medford,WI
,44.515,-90.139,NORC,North Wood County Park,CP,Arpin,WI
,45.924,-92.64,NORW,Norway Point Landing - St. Croix National Scenic River,NP,Grantsburg,WI
,44.692,-92.219,NUGG,Nugget Lake County Park,CP,Plum City,WI
,45.346,-88.199,OLDV,Old Veterans Lake County Park,CP,Crivitz,WI
,42.939,-88.478,OTTA,Ottawa Lake -  Kettle Moraine State Forest,SF,Dousman,WI
,45.444,-89.548,OTTE,Otter Lake,CP,Gleason,WI
,45.092,-90.96,OTTL,Otter Lake County Park,CP,,WI
,46.534,-92.117,PATT,Pattison State Park,SP,Superior,WI
,42.68,-90.122,PECA,Pecatonica River Trails Park,CP,Darlington,WI
,45.161,-87.214,PENI,Peninsula State Park,SP,Fish Creek,WI
,46.405,-91.269,PRL2,Perch Lake,NF,Mason,WI
,44.028,-91.481,PERR,Perrot State Park,SP,Trempealeau,WI
,44.12,-89.956,PETE,Petenwell Park,CP,Arkdale,WI
,44.154,-89.985,PETW,Petenwell Wilderness County Park,CP,Necedah,WI
,46.072,-91.417,PHIP,Phipps Landing - St. Croix National Scenic River,NP,Hayward,WI
,43.446,-90.363,PIER,Pier Natural Bridge County Park,CP,Rockbridge,WI
,44.297,-91.458,PIET,Pietrek County Park,CP,Arcadia,WI
,44.212,-90.615,PIGE,Pigeon Creek - Black River State Forest,SF,Black River Fa,WI
,43.316,-88.306,PIKE,Pike Lake -  Kettle Moraine State Forest,SF,Slinger,WI
,45.688,-88.99,PINL,Pine Lake,NF,Laona,WI
,45.246,-91.156,PINP,Pine Point County Park,CP,Holcombe,WI
,44.028,-90.705,PINV,Pine View Military - Fort McCoy,MIL,Sparta,WI
,42.961,-88.446,PINW,Pinewoods -  Kettle Moraine State Forest,SF,Dousman,WI
,45.443,-90.29,PION,Pioneer Park - Ogema,CP,Ogema,WI
,45.241,-91.985,PION,Pioneer Park - Prairie Farm,CP,Prairie Farm,WI
,45.993,-89.555,PLUM,Plum Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,44.212,-87.515,POIN,Point Beach State Forest,SF,Two Rivers,WI
,46.463,-90.529,POTR,Potato River Falls,CP,Hurley,WI
,44.864,-87.415,POTA,Potawatomi State Park,SP,Sturgeon Bay,WI
,46.582,-90.921,PREN,Prentice City Park,CP,Ashland,WI
,46.023,-89.533,RAZO,Razorback Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,44.355,-91.933,REIC,Reicks Lake Park,CP,Alma,WI
,44.921,-89.687,RIBM,Rib Mountain State Park,SP,Wausau,WI
,45.442,-88.713,RICH,Richardson Lake,NF,Laona,WI
,43.539,-90.967,RIDG,Ridge - Sidie Hollow Park,CP,Viroqua,WI
,43.98,-88.949,RIVS,River Side Park - Berlin,CP,Berlin,WI
,46.077,-92.246,RIVE,Riverside Landing - St. Croix National Scenic River,NP,Danbury,WI
,44.298,-91.227,RIVM,Riverside Memorial Park,CP,Blair,WI
,43.882,-90.159,RIVE,Riverside Park - New Lisbon,CP,New Lisbon,WI
,43.32,-90.85,ROBB,Robb City Park,CP,Gays Mills,WI
,44.001,-89.812,ROCH,Roche-A-Cri State Park,SP,Friendship,WI
,44.733,-90.851,ROCD,Rock Dam Park,CP,North Foster,WI
,43.641,-89.802,ROCA,Rocky Arbor State Park,SP,Wisconsin Dells,WI
,44.426,-90.724,RUSS,Russell Memorial Park,CP,Dewhurst,WI
,45.843,-90.277,SAIL,Sailor Lake,NF,Park Falls,WI
,42.676,-87.844,SANC,Sanders County Park,CP,Mount Pleasant,WI
,45.793,-92.77,SAND,Sandrock Cliffs - St. Croix National Scenic River,NP,Grantsburg,WI
,46.103,-89.968,SANB,Sandy Beach Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,45.473,-89.741,SARA,Sara Park,CP,Tomahawk,WI
,45.754,-91.553,SAWM,Sawmill Lake County Park,CP,Birchwood,WI
,46.562,-90.437,SAXO,Saxon Harbor County Park,CP,Hurley,WI
,46.324,-90.156,SCHO,Schomberg Park,CP,Hurley,WI
,43.729,-90.268,SCHU,Schultz City Park,CP,Elroy,WI
,45.878,-89.043,SEVE,Sevenmile Lake,NF,Three Lakes,WI
,44.781,-88.593,SHEF,Shawano County Fairgrounds,CP,Shawano,WI
,44.823,-88.489,SHAW,Shawano County Park,CP,Shawano,WI
,45.741,-91.923,SHEL,Shell Lake Municipal Park,CP,Shell Lake,WI
,44.429,-90.371,SHER,Sherwood Park,CP,,WI
,45.905,-90.499,SMIT,Smith Lake County Park,CP,Park Falls,WI
,45.912,-90.172,SMIR,Smith Rapids,NF,Park Falls,WI
,44.579,-90.719,SNYD,Snyder Park,CP,Hewett,WI
,45.687,-90.4,SOLB,Solberg Lake County Park,CP,Phillips,WI
,45.763,-90.367,SOLB,Solberg Lake County Park,CP,Phillips,WI
,46.021,-89.654,SOUT,South Trout Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,44.366,-89.736,SOUW,South Wood County Park,CP,Wisconsin Rapids,WI
,45.3,-91.617,SOUH,Southworth County Park,CP,New Auburn,WI
,45.328,-90.447,SPEA,Spearhead Point,NF,Medford,WI
,46.01,-89.009,SPEC,Spectacle Lake,NF,Eagle River,WI
,45.772,-92.779,STCR,St. Croix - Governor Knowles State Forest,SF,Grantsburg,WI
,46.025,-89.575,STAR,Starrett Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,45.925,-88.713,STEV,Stevens Lake,NF,Florence,WI
,46.038,-90.715,STOC,Stock Farm Bridge,NF,Glidden,WI
,44.481,-92.263,STOH,Stockholm City Park,CP,Stockholm,WI
,43.349,-91.102,SUGA,Sugar Creek City Campground,CP,Ferryville,WI
,45.567,-92.865,SUNR,Sunrise Ferry Landing - St. Croix National Scenic River,NP,,WI
,44.638,-91.947,TARC,Tarrant City Park,CP,Durand,WI
,43.186,-89.322,TOKE,Token Creek County Park,CP,Deforest,WI
,46.138,-91.94,TOTO,Totogatic Park,CP,Minong,WI
,43.149,-90.047,TOWE,Tower Hill State Park,SP,Spring Green,WI
,46.836,-91.256,TOWN,Town of Clover,CP,Herbster,WI
,45.911,-91.825,TREG,Trego Town Park,CP,Trego,WI
,45.398,-92.143,TURT,Turtle Lake City Park,CP,Turtle Lake,WI
,45.581,-88.137,TWEL,Twelve Foot Falls County Park,CP,Dunbar,WI
,46.491,-91.305,TWIR,Twin Bear County Park,CP,Iron River,WI
,45.316,-88.197,TWIB,Twin Bridge County Park,CP,Stephenson,WI
,45.955,-90.072,TWIN,Twin Lakes,NF,Park Falls,WI
,46.296,-91.188,TWOL,Two Lakes,NF,Washburn,WI
,46.072,-89.725,UPPE,Upper Gresham Lake - North Highland/Amer Legion State Forest,SF,Woodruff,WI
,46.371,-90.413,UPSO,Upson Community Park,CP,Upson,WI
